Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Browse""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:03:52,27-11-2025 22:03:52,"0,251s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Browse""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:03:52,27-11-2025 22:03:52,"0,259s",PASSED
"uploadFile(findTestObject(""Page_DEMOQA/input_Browse""), getProjectDir() + FilePathInputBrowse)",Chrome 142.0.7444.176,,,27-11-2025 22:03:52,27-11-2025 22:03:52,"0,290s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:03:52,27-11-2025 22:03:54,"2,009s",PASSED
switchToDefaultContent(STOP_ON_FAILURE),Chrome 142.0.7444.176,,,27-11-2025 22:03:54,27-11-2025 22:03:54,"0,040s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:03:54,27-11-2025 22:03:57,"2,029s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:03:57,27-11-2025 22:03:57,"0,265s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:03:57,27-11-2025 22:03:57,"0,251s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:03:57,27-11-2025 22:03:57,"0,249s",PASSED
"setText(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), CurrentAddress)",Chrome 142.0.7444.176,,,27-11-2025 22:03:57,27-11-2025 22:03:58,"0,671s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Select_State_old""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:03:58,27-11-2025 22:03:58,"0,244s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_Select_State_old""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:03:58,27-11-2025 22:03:58,"0,250s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:03:58,27-11-2025 22:04:00,"2,011s",PASSED
"enhancedClick(findTestObject(""Page_DEMOQA/input_Select_State_old""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:04:00,27-11-2025 22:04:03,"2,581s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Select_State_old""), State)",Chrome 142.0.7444.176,,,27-11-2025 22:04:03,27-11-2025 22:04:13,"10,382s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_Select_State_old""), Keys.chord(ENTER))",Chrome 142.0.7444.176,,,27-11-2025 22:04:13,27-11-2025 22:04:14,"0,543s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:14,27-11-2025 22:04:16,"2,006s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Select_City""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:04:16,27-11-2025 22:04:16,"0,246s",PASSED
"enhancedClick(findTestObject(""Page_DEMOQA/input_Select_City""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:04:16,27-11-2025 22:04:19,"2,605s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Select_City""), City)",Chrome 142.0.7444.176,,,27-11-2025 22:04:19,27-11-2025 22:04:29,"10,448s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_Select_City""), Keys.chord(ENTER))",Chrome 142.0.7444.176,,,27-11-2025 22:04:29,27-11-2025 22:04:30,"0,554s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:30,27-11-2025 22:04:32,"2,019s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:04:32,27-11-2025 22:04:32,"0,241s",PASSED
"scrollToElement(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:04:32,27-11-2025 22:04:32,"0,269s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:32,27-11-2025 22:04:34,"2,009s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:04:34,27-11-2025 22:04:35,"0,255s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:35,27-11-2025 22:04:37,"2,014s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 22:04:37,27-11-2025 22:04:37,"0,354s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:37,27-11-2025 22:04:39,"2,021s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/div_Modal_Success""))",Chrome 142.0.7444.176,,,27-11-2025 22:04:39,27-11-2025 22:04:39,"0,273s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/button_Close""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:04:39,27-11-2025 22:04:40,"0,252s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/button_Close""))",Chrome 142.0.7444.176,,,27-11-2025 22:04:40,27-11-2025 22:04:40,"0,262s",PASSED
,,,,,,,
Test Cases/Positive/Case01-8-P1 Success Submit Practice Form,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 22:04:40,27-11-2025 22:06:29,"1m - 48,954s",PASSED
"DATA BINDING - {""Firstname"":""Awaal"",""DateOfBirth"":""18 Jan 1945"",""FilePathInputBr..."":""/Data Files/Images/person-dummy.jpg"",""CurrentAddress"":""Sample Address B"",""MobileNumber"":""0858567892"",""State"":""NCR"",""Lastname"":""Akhiir"",""City"":""Delhi"",""Subjects"":""Math"",""EmailAddress"":""email@email.com""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 22:04:40,27-11-2025 22:04:42,"2,156s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 22:04:42,27-11-2025 22:04:47,"4,870s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:47,27-11-2025 22:04:49,"2,005s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 22:04:49,27-11-2025 22:04:49,"0,036s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Name_firstName""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:04:49,27-11-2025 22:04:49,"0,254s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_Name_firstName""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:04:49,27-11-2025 22:04:49,"0,264s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Name_firstName""), Firstname)",Chrome 142.0.7444.176,,,27-11-2025 22:04:49,27-11-2025 22:04:50,"0,685s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Name_lastName""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:04:50,27-11-2025 22:04:50,"0,254s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_Name_lastName""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:04:50,27-11-2025 22:04:51,"0,253s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Name_lastName""), Lastname)",Chrome 142.0.7444.176,,,27-11-2025 22:04:51,27-11-2025 22:04:51,"0,629s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Email_userEmail""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:04:51,27-11-2025 22:04:52,"0,253s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_Email_userEmail""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:04:52,27-11-2025 22:04:52,"0,253s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:52,27-11-2025 22:04:54,"2,007s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_Email_userEmail""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:04:54,27-11-2025 22:04:54,"0,250s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Email_userEmail""), EmailAddress)",Chrome 142.0.7444.176,,,27-11-2025 22:04:54,27-11-2025 22:04:55,"0,718s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Gender_Male""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:04:55,27-11-2025 22:04:55,"0,249s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Gender_Female""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:04:55,27-11-2025 22:04:55,"0,261s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Gender_Other""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:04:55,27-11-2025 22:04:56,"0,240s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_Gender_Male""), 100)",Chrome 142.0.7444.176,,,27-11-2025 22:04:56,27-11-2025 22:04:56,"0,254s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:56,27-11-2025 22:04:58,"2,009s",PASSED
"verifyElementClickable(findTestObject(""Page_DEMOQA/input_Gender_Male""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:04:58,27-11-2025 22:04:58,"0,001s",NOT_RUN
"enhancedClick(findTestObject(""Page_DEMOQA/input_Gender_Male""))",Chrome 142.0.7444.176,,,27-11-2025 22:04:58,27-11-2025 22:05:10,"11,801s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:10,27-11-2025 22:05:10,"0,251s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:10,27-11-2025 22:05:10,"0,273s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:05:10,27-11-2025 22:05:12,"2,012s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:05:12,27-11-2025 22:05:12,"0,251s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 142.0.7444.176,,,27-11-2025 22:05:12,27-11-2025 22:05:13,"0,640s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_DateOfBirth""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:13,27-11-2025 22:05:13,"0,254s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_DateOfBirth""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:05:13,27-11-2025 22:05:14,"0,256s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_DateOfBirth""), Keys.chord(ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT))",Chrome 142.0.7444.176,,,27-11-2025 22:05:14,27-11-2025 22:05:14,"0,409s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:05:14,27-11-2025 22:05:16,"2,010s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_DateOfBirth""), Keys.chord(DELETE, DELETE, DELETE, DELETE, DELETE, DELETE, DELETE, DELETE, DELETE, DELETE))",Chrome 142.0.7444.176,,,27-11-2025 22:05:16,27-11-2025 22:05:16,"0,393s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_DateOfBirth""), DateOfBirth)",Chrome 142.0.7444.176,,,27-11-2025 22:05:16,27-11-2025 22:05:17,"0,968s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_DateOfBirth""), Keys.chord(ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT))",Chrome 142.0.7444.176,,,27-11-2025 22:05:17,27-11-2025 22:05:18,"0,422s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:05:18,27-11-2025 22:05:20,"2,007s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_DateOfBirth""), Keys.chord(BACK_SPACE, ENTER))",Chrome 142.0.7444.176,,,27-11-2025 22:05:20,27-11-2025 22:05:20,"0,320s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:05:20,27-11-2025 22:05:22,"2,007s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_SubjectsInput""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:22,27-11-2025 22:05:22,"0,246s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_SubjectsInput""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:22,27-11-2025 22:05:23,"0,269s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:05:23,27-11-2025 22:05:25,"2,009s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_SubjectsInput""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:05:25,27-11-2025 22:05:25,"0,253s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_SubjectsInput""), Subjects)",Chrome 142.0.7444.176,,,27-11-2025 22:05:25,27-11-2025 22:05:26,"0,657s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_SubjectsInput""), Keys.chord(ENTER))",Chrome 142.0.7444.176,,,27-11-2025 22:05:26,27-11-2025 22:05:26,"0,520s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Hobbies_Sports""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:26,27-11-2025 22:05:26,"0,461s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Hobbies_Reading""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:26,27-11-2025 22:05:27,"0,251s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Hobbies_Music""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:27,27-11-2025 22:05:27,"0,259s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_Hobbies_Sports""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:27,27-11-2025 22:05:27,"0,238s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:05:27,27-11-2025 22:05:29,"2,011s",PASSED
"enhancedClick(findTestObject(""Page_DEMOQA/input_Hobbies_Sports""))",Chrome 142.0.7444.176,,,27-11-2025 22:05:29,27-11-2025 22:05:41,"11,818s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Browse""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:41,27-11-2025 22:05:41,"0,243s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Browse""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:41,27-11-2025 22:05:42,"0,229s",PASSED
"uploadFile(findTestObject(""Page_DEMOQA/input_Browse""), getProjectDir() + FilePathInputBrowse)",Chrome 142.0.7444.176,,,27-11-2025 22:05:42,27-11-2025 22:05:42,"0,273s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:05:42,27-11-2025 22:05:44,"2,009s",PASSED
switchToDefaultContent(STOP_ON_FAILURE),Chrome 142.0.7444.176,,,27-11-2025 22:05:44,27-11-2025 22:05:44,"0,015s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:05:44,27-11-2025 22:05:46,"2,010s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:46,27-11-2025 22:05:46,"0,245s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:46,27-11-2025 22:05:46,"0,239s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:05:46,27-11-2025 22:05:47,"0,250s",PASSED
"setText(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), CurrentAddress)",Chrome 142.0.7444.176,,,27-11-2025 22:05:47,27-11-2025 22:05:47,"0,639s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Select_State_old""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:47,27-11-2025 22:05:47,"0,258s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_Select_State_old""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:47,27-11-2025 22:05:48,"0,252s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:05:48,27-11-2025 22:05:50,"2,016s",PASSED
"enhancedClick(findTestObject(""Page_DEMOQA/input_Select_State_old""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:05:50,27-11-2025 22:05:52,"2,603s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Select_State_old""), State)",Chrome 142.0.7444.176,,,27-11-2025 22:05:52,27-11-2025 22:06:03,"10,336s",PASSED
