Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
switchToDefaultContent(STOP_ON_FAILURE),Chrome 142.0.7444.176,,,27-11-2025 22:31:24,27-11-2025 22:31:24,"0,050s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:31:24,27-11-2025 22:31:26,"2,015s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:31:26,27-11-2025 22:31:27,"0,263s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:31:27,27-11-2025 22:31:27,"0,270s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:31:27,27-11-2025 22:31:27,"0,250s",PASSED
"setText(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), CurrentAddress)",Chrome 142.0.7444.176,,,27-11-2025 22:31:27,27-11-2025 22:31:28,"0,708s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Select_State_old""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:31:28,27-11-2025 22:31:28,"0,249s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_Select_State_old""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:31:28,27-11-2025 22:31:28,"0,246s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:31:28,27-11-2025 22:31:30,"2,010s",PASSED
"enhancedClick(findTestObject(""Page_DEMOQA/input_Select_State_old""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:31:30,27-11-2025 22:31:33,"2,621s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Select_State_old""), State)",Chrome 142.0.7444.176,,,27-11-2025 22:31:33,27-11-2025 22:31:43,"10,379s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_Select_State_old""), Keys.chord(ENTER))",Chrome 142.0.7444.176,,,27-11-2025 22:31:43,27-11-2025 22:31:44,"0,550s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:31:44,27-11-2025 22:31:46,"2,017s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Select_City""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:31:46,27-11-2025 22:31:46,"0,259s",PASSED
"enhancedClick(findTestObject(""Page_DEMOQA/input_Select_City""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:31:46,27-11-2025 22:31:49,"2,619s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Select_City""), City)",Chrome 142.0.7444.176,,,27-11-2025 22:31:49,27-11-2025 22:31:59,"10,395s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_Select_City""), Keys.chord(ENTER))",Chrome 142.0.7444.176,,,27-11-2025 22:31:59,27-11-2025 22:32:00,"0,534s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:32:00,27-11-2025 22:32:02,"2,009s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:32:02,27-11-2025 22:32:02,"0,249s",PASSED
"scrollToElement(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:32:02,27-11-2025 22:32:02,"0,256s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:32:02,27-11-2025 22:32:04,"2,010s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:32:04,27-11-2025 22:32:05,"0,271s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:32:05,27-11-2025 22:32:07,"2,007s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 22:32:07,27-11-2025 22:32:07,"0,383s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:32:07,27-11-2025 22:32:09,"2,017s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/div_Modal_Success""))",Chrome 142.0.7444.176,,,27-11-2025 22:32:09,27-11-2025 22:32:09,"0,270s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/button_Close""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:32:09,27-11-2025 22:32:09,"0,252s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/button_Close""))",Chrome 142.0.7444.176,,,27-11-2025 22:32:09,27-11-2025 22:32:10,"0,257s",PASSED
,,,,,,,
Test Cases/Positive/Case01-8-P1 Success Submit Practice Form,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 22:32:10,27-11-2025 22:34:03,"1m - 52,881s",PASSED
"DATA BINDING - {""Firstname"":""Awaal"",""DateOfBirth"":""18 Jan 1945"",""FilePathInputBr..."":""/Data Files/Images/person-dummy.jpg"",""CurrentAddress"":""Sample Address B"",""MobileNumber"":""0858567892"",""State"":""NCR"",""Lastname"":""Akhiir"",""City"":""Delhi"",""Subjects"":""Math"",""EmailAddress"":""email@email.com""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 22:32:10,27-11-2025 22:32:12,"2,001s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 22:32:12,27-11-2025 22:32:20,"7,999s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:32:20,27-11-2025 22:32:22,"2,015s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 22:32:22,27-11-2025 22:32:22,"0,051s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Name_firstName""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:32:22,27-11-2025 22:32:22,"0,259s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_Name_firstName""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:32:22,27-11-2025 22:32:22,"0,281s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Name_firstName""), Firstname)",Chrome 142.0.7444.176,,,27-11-2025 22:32:22,27-11-2025 22:32:23,"0,752s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Name_lastName""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:32:23,27-11-2025 22:32:23,"0,268s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_Name_lastName""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:32:23,27-11-2025 22:32:24,"0,273s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Name_lastName""), Lastname)",Chrome 142.0.7444.176,,,27-11-2025 22:32:24,27-11-2025 22:32:25,"0,994s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Email_userEmail""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:32:25,27-11-2025 22:32:25,"0,265s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_Email_userEmail""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:32:25,27-11-2025 22:32:25,"0,274s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:32:25,27-11-2025 22:32:27,"2,005s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_Email_userEmail""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:32:27,27-11-2025 22:32:28,"0,263s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Email_userEmail""), EmailAddress)",Chrome 142.0.7444.176,,,27-11-2025 22:32:28,27-11-2025 22:32:28,"0,677s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Gender_Male""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:32:28,27-11-2025 22:32:28,"0,242s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Gender_Female""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:32:28,27-11-2025 22:32:29,"0,246s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Gender_Other""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:32:29,27-11-2025 22:32:29,"0,240s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_Gender_Male""), 100)",Chrome 142.0.7444.176,,,27-11-2025 22:32:29,27-11-2025 22:32:29,"0,264s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:32:29,27-11-2025 22:32:31,"2,004s",PASSED
"verifyElementClickable(findTestObject(""Page_DEMOQA/input_Gender_Male""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:32:31,27-11-2025 22:32:31,"0,000s",NOT_RUN
"enhancedClick(findTestObject(""Page_DEMOQA/input_Gender_Male""))",Chrome 142.0.7444.176,,,27-11-2025 22:32:31,27-11-2025 22:32:43,"11,871s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:32:43,27-11-2025 22:32:43,"0,255s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:32:43,27-11-2025 22:32:44,"0,250s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:32:44,27-11-2025 22:32:46,"2,013s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:32:46,27-11-2025 22:32:46,"0,241s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 142.0.7444.176,,,27-11-2025 22:32:46,27-11-2025 22:32:47,"0,697s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_DateOfBirth""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:32:47,27-11-2025 22:32:47,"0,264s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_DateOfBirth""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:32:47,27-11-2025 22:32:47,"0,237s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_DateOfBirth""), Keys.chord(ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT))",Chrome 142.0.7444.176,,,27-11-2025 22:32:47,27-11-2025 22:32:47,"0,402s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:32:47,27-11-2025 22:32:49,"2,008s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_DateOfBirth""), Keys.chord(DELETE, DELETE, DELETE, DELETE, DELETE, DELETE, DELETE, DELETE, DELETE, DELETE))",Chrome 142.0.7444.176,,,27-11-2025 22:32:49,27-11-2025 22:32:50,"0,437s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_DateOfBirth""), DateOfBirth)",Chrome 142.0.7444.176,,,27-11-2025 22:32:50,27-11-2025 22:32:51,"0,998s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_DateOfBirth""), Keys.chord(ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT))",Chrome 142.0.7444.176,,,27-11-2025 22:32:51,27-11-2025 22:32:51,"0,454s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:32:51,27-11-2025 22:32:53,"2,009s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_DateOfBirth""), Keys.chord(BACK_SPACE, ENTER))",Chrome 142.0.7444.176,,,27-11-2025 22:32:53,27-11-2025 22:32:54,"0,324s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:32:54,27-11-2025 22:32:56,"2,014s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_SubjectsInput""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:32:56,27-11-2025 22:32:56,"0,263s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_SubjectsInput""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:32:56,27-11-2025 22:32:56,"0,268s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:32:56,27-11-2025 22:32:58,"2,012s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_SubjectsInput""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:32:58,27-11-2025 22:32:59,"0,256s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_SubjectsInput""), Subjects)",Chrome 142.0.7444.176,,,27-11-2025 22:32:59,27-11-2025 22:32:59,"0,651s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_SubjectsInput""), Keys.chord(ENTER))",Chrome 142.0.7444.176,,,27-11-2025 22:32:59,27-11-2025 22:33:00,"0,533s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Hobbies_Sports""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:33:00,27-11-2025 22:33:00,"0,473s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Hobbies_Reading""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:33:00,27-11-2025 22:33:00,"0,247s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Hobbies_Music""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:33:00,27-11-2025 22:33:01,"0,260s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_Hobbies_Sports""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:33:01,27-11-2025 22:33:01,"0,238s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:33:01,27-11-2025 22:33:03,"2,009s",PASSED
"enhancedClick(findTestObject(""Page_DEMOQA/input_Hobbies_Sports""))",Chrome 142.0.7444.176,,,27-11-2025 22:33:03,27-11-2025 22:33:15,"11,818s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Browse""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:33:15,27-11-2025 22:33:15,"0,238s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Browse""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:33:15,27-11-2025 22:33:15,"0,243s",PASSED
"uploadFile(findTestObject(""Page_DEMOQA/input_Browse""), getProjectDir() + FilePathInputBrowse)",Chrome 142.0.7444.176,,,27-11-2025 22:33:15,27-11-2025 22:33:15,"0,271s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:33:15,27-11-2025 22:33:17,"2,010s",PASSED
switchToDefaultContent(STOP_ON_FAILURE),Chrome 142.0.7444.176,,,27-11-2025 22:33:17,27-11-2025 22:33:18,"0,015s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:33:18,27-11-2025 22:33:20,"2,014s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:33:20,27-11-2025 22:33:20,"0,242s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:33:20,27-11-2025 22:33:20,"0,249s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:33:20,27-11-2025 22:33:20,"0,251s",PASSED
"setText(findTestObject(""Page_DEMOQA/textarea_CurrentAddress""), CurrentAddress)",Chrome 142.0.7444.176,,,27-11-2025 22:33:20,27-11-2025 22:33:21,"0,684s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Select_State_old""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:33:21,27-11-2025 22:33:21,"0,257s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_Select_State_old""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:33:21,27-11-2025 22:33:21,"0,252s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:33:21,27-11-2025 22:33:23,"2,014s",PASSED
"enhancedClick(findTestObject(""Page_DEMOQA/input_Select_State_old""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:33:23,27-11-2025 22:33:26,"2,574s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Select_State_old""), State)",Chrome 142.0.7444.176,,,27-11-2025 22:33:26,27-11-2025 22:33:36,"10,379s",PASSED
