Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Positive/Case01-8-P1 Success Submit Practice Form,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 20:54:58,27-11-2025 20:56:35,"1m - 36,482s",FAILED
"DATA BINDING - {""Firstname"":""Awaal"",""DateOfBirth"":""18 Jan 1945"",""FilePathInputBr..."":""/Data Files/Images/person-dummy.jpg"",""CurrentAddress"":""Sample Address B"",""MobileNumber"":""0858567892"",""State"":""NCR"",""Lastname"":""Akhiir"",""City"":""Delhi"",""Subjects"":""Math"",""EmailAddress"":""email@email.com""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 20:54:58,27-11-2025 20:55:00,"1,268s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 20:55:00,27-11-2025 20:55:47,"47,441s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:55:47,27-11-2025 20:55:49,"2,006s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 20:55:49,27-11-2025 20:55:49,"0,033s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Name_firstName""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:55:49,27-11-2025 20:55:49,"0,263s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_Name_firstName""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:55:49,27-11-2025 20:55:50,"0,241s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Name_firstName""), Firstname)",Chrome 142.0.7444.176,,,27-11-2025 20:55:50,27-11-2025 20:55:50,"0,647s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Name_lastName""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:55:50,27-11-2025 20:55:51,"0,239s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_Name_lastName""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:55:51,27-11-2025 20:55:51,"0,256s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Name_lastName""), Lastname)",Chrome 142.0.7444.176,,,27-11-2025 20:55:51,27-11-2025 20:55:51,"0,618s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Email_userEmail""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:55:51,27-11-2025 20:55:52,"0,249s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_Email_userEmail""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:55:52,27-11-2025 20:55:52,"0,254s",PASSED
